date,material,material_demand,production_volume,ending_inventory,waste_percent,month,week,day_of_week,inventory_doh
2025-08-28,Pulp_A,218.87,230.37,918.36,1.4,8,35,3,125.87746150683054
2025-08-28,Chemical_B,120.35,126.68,344.54,4.92,8,35,3,85.88450353136685
2025-08-28,Packaging_C,134.21,126.15,563.32,5.38,8,35,3,125.91908203561582
2025-08-28,Resin_D,72.82,73.76,238.87,5.68,8,35,3,98.40840428453724
2025-08-29,Pulp_A,207.76,218.05,943.41,5.75,8,35,4,136.22593376973433
2025-08-29,Chemical_B,75.97,75.24,388.95,4.22,8,35,4,153.5935237593787
2025-08-29,Packaging_C,122.84,124.8,573.48,5.51,8,35,4,140.05535656138065
2025-08-29,Resin_D,46.71,46.28,314.99,1.24,8,35,4,202.30571612074505
2025-08-30,Pulp_A,199.3,202.11,911.15,2.77,8,35,5,137.15253386853988
2025-08-30,Chemical_B,71.7,75.44,437.91,4.16,8,35,5,183.22594142259413
2025-08-30,Packaging_C,119.91,118.26,613.74,5.79,8,35,5,153.55016262196648
2025-08-30,Resin_D,82.0,78.33,315.23,4.13,8,35,5,115.3280487804878
2025-08-31,Pulp_A,173.41,161.19,933.91,4.02,8,35,6,161.5668069892163
2025-08-31,Chemical_B,69.85,66.8,444.86,4.33,8,35,6,191.06370794559774
2025-08-31,Packaging_C,111.06,105.08,568.81,1.92,8,35,6,153.64937871420852
2025-08-31,Resin_D,40.57,37.66,303.05,2.99,8,35,6,224.09415824500863
2025-09-01,Pulp_A,166.62,163.5,984.7,5.2,9,36,0,177.29564277997838
2025-09-01,Chemical_B,85.85,79.83,359.86,1.36,9,36,0,125.75189283634248
2025-09-01,Packaging_C,156.0,165.44,591.43,3.79,9,36,0,113.73653846153844
2025-09-01,Resin_D,68.2,69.78,273.39,1.23,9,36,0,120.25953079178885
2025-09-02,Pulp_A,203.58,192.83,890.95,1.63,9,36,1,131.29236663719422
2025-09-02,Chemical_B,86.18,82.68,362.3,2.79,9,36,1,126.11974936180087
2025-09-02,Packaging_C,145.07,135.24,502.29,1.02,9,36,1,103.87192389880748
2025-09-02,Resin_D,82.7,81.52,326.96,3.45,9,36,1,118.60701330108826
2025-09-03,Pulp_A,204.82,199.42,893.58,1.89,9,36,2,130.88272629626016
2025-09-03,Chemical_B,108.19,105.0,383.43,2.97,9,36,2,106.32128662538128
2025-09-03,Packaging_C,125.33,118.9,569.33,4.99,9,36,2,136.27942232506186
2025-09-03,Resin_D,72.91,72.62,350.47,5.61,9,36,2,144.20655602797973
2025-09-04,Pulp_A,207.34,202.36,883.75,4.91,9,36,3,127.86968264686023
2025-09-04,Chemical_B,85.76,81.98,390.52,3.0,9,36,3,136.60914179104478
2025-09-04,Packaging_C,134.93,128.04,563.55,5.0,9,36,3,125.29830282368636
2025-09-04,Resin_D,83.4,82.33,269.69,3.89,9,36,3,97.01079136690646
2025-09-05,Pulp_A,216.45,229.14,895.43,1.3,9,36,4,124.1067221067221
2025-09-05,Chemical_B,73.0,72.02,412.61,3.74,9,36,4,169.56575342465754
2025-09-05,Packaging_C,137.47,148.4,500.19,1.68,9,36,4,109.15617953007929
2025-09-05,Resin_D,50.45,47.49,365.28,1.79,9,36,4,217.213082259663
2025-09-06,Pulp_A,183.06,188.02,887.59,3.42,9,36,5,145.4588659455916
2025-09-06,Chemical_B,39.31,39.9,409.4,3.88,9,36,5,312.4395828033579
2025-09-06,Packaging_C,110.24,111.18,558.79,3.85,9,36,5,152.06549346879535
2025-09-06,Resin_D,56.97,52.64,297.72,2.77,9,36,5,156.77725118483414
2025-09-07,Pulp_A,196.61,189.1,939.66,4.47,9,36,6,143.3792787752403
2025-09-07,Chemical_B,87.3,90.58,395.53,4.05,9,36,6,135.92096219931273
2025-09-07,Packaging_C,94.97,91.35,604.13,3.1,9,36,6,190.8381594187638
2025-09-07,Resin_D,51.85,50.09,385.94,1.03,9,36,6,223.30183220829315
2025-09-08,Pulp_A,181.91,188.74,917.28,1.12,9,37,0,151.27480622285745
2025-09-08,Chemical_B,94.12,89.22,383.95,3.36,9,37,0,122.38100297492562
2025-09-08,Packaging_C,133.01,134.08,548.07,3.04,9,37,0,123.61551763025338
2025-09-08,Resin_D,78.89,75.06,297.4,1.11,9,37,0,113.09418177208771
2025-09-09,Pulp_A,212.82,226.12,914.04,3.98,9,37,1,128.84691288412745
2025-09-09,Chemical_B,79.92,83.12,427.88,5.57,9,37,1,160.6156156156156
2025-09-09,Packaging_C,110.33,106.25,596.84,1.99,9,37,1,162.2876824073235
2025-09-09,Resin_D,52.15,52.61,296.19,3.94,9,37,1,170.38734419942475
2025-09-10,Pulp_A,238.07,222.13,831.36,1.44,9,37,2,104.76246482127107
2025-09-10,Chemical_B,85.33,81.43,357.33,2.42,9,37,2,125.62873549748038
2025-09-10,Packaging_C,147.86,136.36,542.24,4.25,9,37,2,110.01758420127146
2025-09-10,Resin_D,80.29,85.85,309.81,1.1,9,37,2,115.759123178478
2025-09-11,Pulp_A,243.7,250.06,819.31,4.4,9,37,3,100.85884283955683
2025-09-11,Chemical_B,69.54,73.77,430.63,1.25,9,37,3,185.7765314926661
2025-09-11,Packaging_C,134.19,128.95,560.13,2.1,9,37,3,125.22468142186452
2025-09-11,Resin_D,94.89,90.93,280.13,4.79,9,37,3,88.56465380967437
2025-09-12,Pulp_A,197.33,194.51,929.71,2.05,9,37,4,141.3434348553185
2025-09-12,Chemical_B,84.54,90.42,393.24,2.52,9,37,4,139.5457771469127
2025-09-12,Packaging_C,139.43,143.7,578.94,5.83,9,37,4,124.56573190848455
2025-09-12,Resin_D,49.25,50.6,318.65,4.65,9,37,4,194.10152284263958
2025-09-13,Pulp_A,170.33,170.45,938.45,2.56,9,37,5,165.28797041037984
2025-09-13,Chemical_B,94.39,98.1,356.91,2.16,9,37,5,113.43680474626551
2025-09-13,Packaging_C,87.78,83.55,596.4,4.92,9,37,5,203.82775119617224
2025-09-13,Resin_D,42.39,44.09,351.22,5.48,9,37,5,248.56334041047418
2025-09-14,Pulp_A,185.74,199.3,923.51,2.88,9,37,6,149.1617314525681
2025-09-14,Chemical_B,58.37,58.24,412.06,1.55,9,37,6,211.78345040260407
2025-09-14,Packaging_C,98.66,103.54,573.49,5.38,9,37,6,174.38374214473953
2025-09-14,Resin_D,57.57,60.86,306.65,4.82,9,37,6,159.79676915059926
2025-09-15,Pulp_A,215.4,230.74,863.96,4.41,9,38,0,120.32869080779943
2025-09-15,Chemical_B,83.84,85.79,339.0,3.55,9,38,0,121.30248091603053
2025-09-15,Packaging_C,123.33,129.3,558.47,5.31,9,38,0,135.8477256142058
2025-09-15,Resin_D,81.62,84.91,261.93,5.06,9,38,0,96.27419750061259
2025-09-16,Pulp_A,206.51,218.35,901.96,1.66,9,38,1,131.02900585928043
2025-09-16,Chemical_B,99.08,101.9,397.72,2.26,9,38,1,120.42389987888576
2025-09-16,Packaging_C,127.67,118.55,574.15,4.59,9,38,1,134.91423200438632
2025-09-16,Resin_D,81.52,80.0,291.39,1.84,9,38,1,107.2338076545633
2025-09-17,Pulp_A,211.24,200.73,919.49,4.6,9,38,2,130.5846430600265
2025-09-17,Chemical_B,120.84,120.08,360.78,5.14,9,38,2,89.56802383316781
2025-09-17,Packaging_C,136.56,127.94,584.43,5.19,9,38,2,128.38971880492088
2025-09-17,Resin_D,81.83,80.04,319.6,5.4,9,38,2,117.16974214835636
2025-09-18,Pulp_A,199.9,196.95,908.41,5.43,9,38,3,136.3296648324162
2025-09-18,Chemical_B,99.46,95.81,411.86,2.24,9,38,3,124.22883571284939
2025-09-18,Packaging_C,126.37,131.94,581.32,2.97,9,38,3,138.00427316609955
2025-09-18,Resin_D,69.84,68.38,306.15,2.79,9,38,3,131.50773195876286
2025-09-19,Pulp_A,212.62,210.6,834.06,5.4,9,38,4,117.68319066879879
2025-09-19,Chemical_B,132.05,124.41,400.64,5.91,9,38,4,91.0200681560015
2025-09-19,Packaging_C,125.69,128.97,571.66,3.98,9,38,4,136.44522237250376
2025-09-19,Resin_D,38.84,40.61,291.5,1.98,9,38,4,225.15447991761067
2025-09-20,Pulp_A,197.79,195.23,928.95,3.29,9,38,5,140.89943879872592
2025-09-20,Chemical_B,78.21,78.37,376.08,2.6,9,38,5,144.2577675489068
2025-09-20,Packaging_C,122.24,119.21,574.71,1.27,9,38,5,141.04466623036652
2025-09-20,Resin_D,39.78,38.0,301.52,1.0,9,38,5,227.39064856711914
2025-09-21,Pulp_A,179.56,168.65,933.47,1.34,9,38,6,155.9595678324794
2025-09-21,Chemical_B,70.11,69.33,409.1,1.6,9,38,6,175.05348737697904
2025-09-21,Packaging_C,77.63,76.07,626.84,4.11,9,38,6,242.24140152003096
2025-09-21,Resin_D,36.49,33.78,346.74,5.97,9,38,6,285.0698821594957
2025-09-22,Pulp_A,227.02,221.25,861.78,3.22,9,39,0,113.88159633512464
2025-09-22,Chemical_B,84.78,89.68,441.27,5.33,9,39,0,156.1464968152866
2025-09-22,Packaging_C,132.39,132.03,567.06,5.93,9,39,0,128.49762066621346
2025-09-22,Resin_D,51.03,51.34,344.55,5.96,9,39,0,202.5573192239859
2025-09-23,Pulp_A,193.55,178.28,939.04,3.02,9,39,1,145.54998708344095
2025-09-23,Chemical_B,93.15,90.72,368.03,5.14,9,39,1,118.5281803542673
2025-09-23,Packaging_C,116.45,108.4,564.56,1.94,9,39,1,145.4426792614856
2025-09-23,Resin_D,36.61,36.13,350.18,2.88,9,39,1,286.9543840480743
2025-09-24,Pulp_A,177.0,165.87,920.85,5.77,9,39,2,156.07627118644066
2025-09-24,Chemical_B,80.88,78.27,385.95,2.6,9,39,2,143.156528189911
2025-09-24,Packaging_C,135.1,126.94,551.14,4.17,9,39,2,122.38490007401926
2025-09-24,Resin_D,65.85,61.4,341.73,5.78,9,39,2,155.68564920273352
2025-09-25,Pulp_A,216.89,205.4,872.8,5.27,9,39,3,120.72479136889669
2025-09-25,Chemical_B,83.22,86.8,383.64,5.67,9,39,3,138.2984859408796
2025-09-25,Packaging_C,125.63,121.29,579.67,2.44,9,39,3,138.42314733741938
2025-09-25,Resin_D,42.27,42.57,292.72,1.8,9,39,3,207.750177430802
2025-09-26,Pulp_A,194.68,188.77,918.17,3.52,9,39,4,141.48911033490856
2025-09-26,Chemical_B,92.89,95.05,402.38,1.78,9,39,4,129.95370868769513
2025-09-26,Packaging_C,115.22,112.96,587.22,3.07,9,39,4,152.8953306717584
2025-09-26,Resin_D,57.32,54.38,314.58,2.96,9,39,4,164.6441032798325
2025-09-27,Pulp_A,184.04,198.21,922.69,2.91,9,39,5,150.40589002390786
2025-09-27,Chemical_B,54.99,56.11,449.3,1.96,9,39,5,245.11729405346426
2025-09-27,Packaging_C,127.77,118.96,584.25,2.67,9,39,5,137.1800892228223
2025-09-27,Resin_D,60.58,59.19,278.84,1.74,9,39,5,138.08517662594915
2025-09-28,Pulp_A,208.59,204.65,900.91,1.66,9,39,6,129.5714080253128
2025-09-28,Chemical_B,55.81,54.02,401.45,4.21,9,39,6,215.79466045511555
2025-09-28,Packaging_C,134.15,131.2,586.55,5.12,9,39,6,131.17033171822587
2025-09-28,Resin_D,42.77,44.83,296.4,1.9,9,39,6,207.90273556231
2025-09-29,Pulp_A,227.45,210.18,844.87,4.45,9,40,0,111.43591998241372
2025-09-29,Chemical_B,77.53,78.89,393.69,2.2,9,40,0,152.33715980910614
2025-09-29,Packaging_C,117.15,110.54,577.97,2.49,9,40,0,148.00768245838668
2025-09-29,Resin_D,62.9,59.11,306.71,2.54,9,40,0,146.2845786963434
2025-09-30,Pulp_A,212.79,225.88,928.55,3.77,9,40,1,130.91075708444944
2025-09-30,Chemical_B,62.15,58.83,416.8,5.58,9,40,1,201.1906677393403
2025-09-30,Packaging_C,111.54,116.18,551.54,2.69,9,40,1,148.34319526627218
2025-09-30,Resin_D,77.25,71.68,303.82,2.29,9,40,1,117.9883495145631
2025-10-01,Pulp_A,185.01,192.23,910.08,5.6,10,40,2,147.5725636452084
2025-10-01,Chemical_B,55.34,59.43,397.4,3.22,10,40,2,215.4318756776292
2025-10-01,Packaging_C,95.06,101.29,600.89,3.84,10,40,2,189.63496738901745
2025-10-01,Resin_D,73.39,71.54,316.17,3.17,10,40,2,129.24240359722032
2025-10-02,Pulp_A,202.11,211.61,922.93,5.7,10,40,3,136.99421107317795
2025-10-02,Chemical_B,103.91,108.98,388.86,5.23,10,40,3,112.26830911365606
2025-10-02,Packaging_C,119.66,117.78,577.09,4.37,10,40,3,144.68243356175833
2025-10-02,Resin_D,87.23,85.23,279.72,4.17,10,40,3,96.20084833199589
2025-10-03,Pulp_A,216.8,218.39,864.78,2.02,10,40,4,119.6651291512915
2025-10-03,Chemical_B,98.16,97.88,355.72,2.08,10,40,4,108.71638141809292
2025-10-03,Packaging_C,126.7,126.2,587.0,5.49,10,40,4,138.98973954222572
2025-10-03,Resin_D,90.85,87.25,289.76,3.23,10,40,4,95.68299394606494
2025-10-04,Pulp_A,186.09,171.23,905.5,1.2,10,40,5,145.9777527003063
2025-10-04,Chemical_B,79.44,80.08,407.13,1.77,10,40,5,153.75
2025-10-04,Packaging_C,120.1,124.55,618.1,4.85,10,40,5,154.39633638634473
2025-10-04,Resin_D,45.93,44.77,338.78,4.24,10,40,5,221.28020901371653
2025-10-05,Pulp_A,184.81,194.15,895.87,3.99,10,40,6,145.42557220929604
2025-10-05,Chemical_B,56.1,59.28,359.14,2.7,10,40,6,192.05347593582886
2025-10-05,Packaging_C,118.12,112.1,592.59,3.15,10,40,6,150.50541821876058
2025-10-05,Resin_D,52.78,53.08,301.36,4.18,10,40,6,171.29215611974232
2025-10-06,Pulp_A,199.37,184.75,885.34,2.61,10,41,0,133.22064503185032
2025-10-06,Chemical_B,99.83,102.5,379.83,3.18,10,41,0,114.14304317339477
2025-10-06,Packaging_C,128.82,123.85,590.4,1.26,10,41,0,137.4941779226828
2025-10-06,Resin_D,53.96,52.26,330.12,3.66,10,41,0,183.53595255744997
2025-10-07,Pulp_A,238.34,225.62,893.92,2.9,10,41,1,112.51825123772761
2025-10-07,Chemical_B,88.33,91.55,388.84,5.61,10,41,1,132.06385146609307
2025-10-07,Packaging_C,135.71,129.02,600.47,4.33,10,41,1,132.73966546311988
2025-10-07,Resin_D,83.55,83.42,332.46,3.64,10,41,1,119.37522441651706
2025-10-08,Pulp_A,211.8,201.55,836.15,5.03,10,41,2,118.43484419263454
2025-10-08,Chemical_B,112.01,110.89,343.63,2.38,10,41,2,92.03553254173734
2025-10-08,Packaging_C,98.52,105.35,620.25,5.61,10,41,2,188.87028014616322
2025-10-08,Resin_D,32.18,33.4,343.53,1.18,10,41,2,320.2579241765071
2025-10-09,Pulp_A,177.03,188.95,914.96,1.06,10,41,3,155.051686154889
2025-10-09,Chemical_B,107.85,107.59,376.16,1.43,10,41,3,104.63421418636997
2025-10-09,Packaging_C,128.47,130.82,583.34,2.18,10,41,3,136.22012921304588
2025-10-09,Resin_D,22.64,21.1,336.62,1.53,10,41,3,446.0512367491166
2025-10-10,Pulp_A,200.93,191.12,914.9,3.52,10,41,4,136.59981087941074
2025-10-10,Chemical_B,68.48,63.4,411.49,1.26,10,41,4,180.26723130841123
2025-10-10,Packaging_C,127.07,134.06,558.45,2.31,10,41,4,131.84465255371057
2025-10-10,Resin_D,55.49,55.04,317.31,3.89,10,41,4,171.5498287979816
2025-10-11,Pulp_A,162.53,157.74,957.06,1.53,10,41,5,176.65538669784038
2025-10-11,Chemical_B,53.59,55.88,414.91,5.83,10,41,5,232.26908005224854
2025-10-11,Packaging_C,134.29,129.67,585.76,4.15,10,41,5,130.85710030530942
2025-10-11,Resin_D,28.04,29.2,275.98,2.41,10,41,5,295.2710413694722
2025-10-12,Pulp_A,198.13,184.06,896.33,3.43,10,41,6,135.71846767274013
2025-10-12,Chemical_B,68.45,68.95,425.7,2.25,10,41,6,186.57414170927683
2025-10-12,Packaging_C,124.36,125.54,565.26,3.57,10,41,6,136.36056609842393
2025-10-12,Resin_D,43.81,44.53,341.02,1.4,10,41,6,233.52202693448982
2025-10-13,Pulp_A,215.35,217.95,889.52,1.63,10,42,0,123.91734385883446
2025-10-13,Chemical_B,105.38,103.8,380.84,5.4,10,42,0,108.41905484911747
2025-10-13,Packaging_C,139.69,142.45,567.29,1.66,10,42,0,121.83191352280048
2025-10-13,Resin_D,48.57,51.74,310.61,4.8,10,42,0,191.85299567634343
2025-10-14,Pulp_A,190.68,181.04,935.67,4.78,10,42,1,147.21050975456262
2025-10-14,Chemical_B,60.45,61.58,410.92,1.2,10,42,1,203.9305210918114
2025-10-14,Packaging_C,123.07,116.14,526.74,5.92,10,42,1,128.4000975054847
2025-10-14,Resin_D,57.69,54.96,309.67,4.85,10,42,1,161.03484139365577
2025-10-15,Pulp_A,233.78,215.86,818.43,1.17,10,42,2,105.02566515527418
2025-10-15,Chemical_B,103.27,109.63,366.13,1.43,10,42,2,106.36099544882349
2025-10-15,Packaging_C,141.49,138.96,560.5,5.15,10,42,2,118.84232101208565
2025-10-15,Resin_D,47.12,50.42,363.39,2.38,10,42,2,231.36035653650254
2025-10-16,Pulp_A,227.21,236.85,846.99,5.65,10,42,3,111.8335460587122
2025-10-16,Chemical_B,92.62,96.15,367.64,1.32,10,42,3,119.08011228676311
2025-10-16,Packaging_C,106.18,102.86,574.35,5.91,10,42,3,162.27632322471274
2025-10-16,Resin_D,83.95,90.35,313.2,2.89,10,42,3,111.9237641453246
2025-10-17,Pulp_A,204.36,216.45,929.55,1.9,10,42,4,136.45772166764533
2025-10-17,Chemical_B,100.97,99.25,354.6,4.04,10,42,4,105.3580271367733
2025-10-17,Packaging_C,153.22,146.56,537.46,1.29,10,42,4,105.23299830309361
2025-10-17,Resin_D,60.14,56.94,267.61,2.77,10,42,4,133.49351513136017
2025-10-18,Pulp_A,181.76,184.18,914.81,5.42,10,42,5,150.99196742957747
2025-10-18,Chemical_B,70.49,72.35,377.12,3.1,10,42,5,160.49936161157612
2025-10-18,Packaging_C,99.85,99.92,641.56,1.04,10,42,5,192.75713570355532
2025-10-18,Resin_D,61.93,57.36,344.87,2.84,10,42,5,167.06119812691747
2025-10-19,Pulp_A,190.14,190.2,918.31,5.55,10,42,6,144.88955506468918
2025-10-19,Chemical_B,75.26,78.85,440.7,5.32,10,42,6,175.6710071751262
2025-10-19,Packaging_C,88.2,86.59,546.04,5.83,10,42,6,185.7278911564626
2025-10-19,Resin_D,38.26,40.48,342.83,3.4,10,42,6,268.8159958180868
2025-10-20,Pulp_A,210.38,207.59,870.95,5.39,10,43,0,124.19669170073202
2025-10-20,Chemical_B,91.99,92.84,371.08,1.27,10,43,0,121.0175019023807
2025-10-20,Packaging_C,129.28,124.95,582.72,3.35,10,43,0,135.22277227722773
2025-10-20,Resin_D,57.6,54.76,337.25,1.65,10,43,0,175.65104166666666
2025-10-21,Pulp_A,224.0,222.98,858.2,2.14,10,43,1,114.9375
2025-10-21,Chemical_B,76.94,82.36,373.9,2.72,10,43,1,145.78892643618403
2025-10-21,Packaging_C,129.06,122.44,578.61,5.46,10,43,1,134.49790794979077
2025-10-21,Resin_D,91.4,98.48,275.02,1.25,10,43,1,90.26914660831508
2025-10-22,Pulp_A,213.5,206.05,873.77,1.92,10,43,2,122.77798594847776
2025-10-22,Chemical_B,77.14,76.74,406.85,4.03,10,43,2,158.22530464091264
2025-10-22,Packaging_C,123.07,128.66,575.35,1.05,10,43,2,140.24945153164867
2025-10-22,Resin_D,70.26,69.51,311.33,3.68,10,43,2,132.93339026473097
2025-10-23,Pulp_A,173.65,184.41,913.96,5.47,10,43,3,157.89691909012382
2025-10-23,Chemical_B,100.91,107.8,334.95,5.81,10,43,3,99.57883262312951
2025-10-23,Packaging_C,84.33,81.35,629.94,5.79,10,43,3,224.0981856990395
2025-10-23,Resin_D,68.1,65.73,279.64,2.4,10,43,3,123.18942731277532
2025-10-24,Pulp_A,211.24,197.13,873.1,1.77,10,43,4,123.99640219655369
2025-10-24,Chemical_B,91.99,88.44,311.64,2.58,10,43,4,101.63278617241005
2025-10-24,Packaging_C,125.74,135.12,560.81,5.72,10,43,4,133.8022904405917
2025-10-24,Resin_D,76.55,81.56,251.97,1.03,10,43,4,98.74722403657739
2025-10-25,Pulp_A,192.4,177.44,921.56,2.29,10,43,5,143.69438669438668
2025-10-25,Chemical_B,94.57,98.1,368.39,5.98,10,43,5,116.86264142962885
2025-10-25,Packaging_C,116.58,117.21,538.32,3.03,10,43,5,138.52804940813175
2025-10-25,Resin_D,46.63,47.4,357.83,2.14,10,43,5,230.2144542140253
2025-10-26,Pulp_A,219.89,220.43,890.6,5.95,10,43,6,121.50620764927919
2025-10-26,Chemical_B,43.3,45.18,465.59,1.85,10,43,6,322.5796766743649
2025-10-26,Packaging_C,88.41,87.45,582.1,4.91,10,43,6,197.5229046487954
2025-10-26,Resin_D,68.66,69.5,304.39,2.71,10,43,6,132.99883483833383
2025-10-27,Pulp_A,201.16,192.29,916.31,3.52,10,44,0,136.65390733744283
2025-10-27,Chemical_B,87.47,86.71,442.43,5.83,10,44,0,151.74231164970848
2025-10-27,Packaging_C,146.14,137.71,559.13,3.85,10,44,0,114.77966333652662
2025-10-27,Resin_D,68.52,70.91,332.37,2.86,10,44,0,145.5210157618214
2025-10-28,Pulp_A,208.78,205.26,869.02,5.34,10,44,1,124.87115624101925
2025-10-28,Chemical_B,96.55,103.76,371.15,3.22,10,44,1,115.32366649404453
2025-10-28,Packaging_C,134.52,138.57,515.59,2.37,10,44,1,114.98438893844782
2025-10-28,Resin_D,63.18,61.7,298.73,2.58,10,44,1,141.8471035137702
2025-10-29,Pulp_A,179.99,171.13,917.48,2.55,10,44,2,152.92182899049945
2025-10-29,Chemical_B,84.3,83.55,399.8,3.88,10,44,2,142.27758007117438
2025-10-29,Packaging_C,147.71,150.25,576.62,1.44,10,44,2,117.11190846929794
2025-10-29,Resin_D,58.45,59.35,321.19,4.7,10,44,2,164.85372112917022
2025-10-30,Pulp_A,218.11,201.72,871.13,5.22,10,44,3,119.81981568933105
2025-10-30,Chemical_B,63.22,59.52,406.57,5.77,10,44,3,192.9310344827586
2025-10-30,Packaging_C,148.58,149.65,513.24,1.63,10,44,3,103.62902140261137
2025-10-30,Resin_D,50.71,48.39,304.47,3.06,10,44,3,180.124235850917
2025-10-31,Pulp_A,196.04,191.86,921.55,2.95,10,44,4,141.02479085900836
2025-10-31,Chemical_B,76.2,70.93,417.1,2.58,10,44,4,164.21259842519686
2025-10-31,Packaging_C,131.32,137.15,525.04,5.29,10,44,4,119.94517209869021
2025-10-31,Resin_D,59.51,61.29,340.64,2.56,10,44,4,171.72239959670642
2025-11-01,Pulp_A,195.14,179.84,896.44,3.05,11,44,5,137.81490212155379
2025-11-01,Chemical_B,86.13,89.8,361.95,2.52,11,44,5,126.0710553814002
2025-11-01,Packaging_C,103.89,103.0,618.62,4.64,11,44,5,178.6370199249206
2025-11-01,Resin_D,58.05,59.06,288.11,5.58,11,44,5,148.89405684754524
2025-11-02,Pulp_A,200.1,202.28,883.76,2.37,11,44,6,132.49775112443777
2025-11-02,Chemical_B,37.05,37.52,430.01,5.45,11,44,6,348.1862348178138
2025-11-02,Packaging_C,142.23,142.66,583.4,1.26,11,44,6,123.05420797300148
2025-11-02,Resin_D,47.29,45.86,288.15,1.91,11,44,6,182.79763163459504
2025-11-03,Pulp_A,180.64,173.65,920.54,3.32,11,45,0,152.87976085031002
2025-11-03,Chemical_B,92.25,86.44,400.65,4.88,11,45,0,130.29268292682926
2025-11-03,Packaging_C,140.06,131.41,576.95,4.22,11,45,0,123.57918035127803
2025-11-03,Resin_D,70.34,71.98,334.55,3.29,11,45,0,142.68552743815752
2025-11-04,Pulp_A,203.49,208.02,897.32,1.41,11,45,1,132.28954739790652
2025-11-04,Chemical_B,60.24,60.68,401.11,1.67,11,45,1,199.75597609561754
2025-11-04,Packaging_C,146.29,138.41,569.86,1.52,11,45,1,116.86239660947435
2025-11-04,Resin_D,30.8,28.86,395.25,4.25,11,45,1,384.98376623376623
2025-11-05,Pulp_A,213.93,218.24,890.48,1.38,11,45,2,124.8744916561492
2025-11-05,Chemical_B,77.46,74.48,387.43,2.93,11,45,2,150.05034856700235
2025-11-05,Packaging_C,133.76,140.93,580.87,4.55,11,45,2,130.27885765550238
2025-11-05,Resin_D,71.44,68.87,290.25,4.2,11,45,2,121.88549832026877
2025-11-06,Pulp_A,198.26,211.92,877.64,1.12,11,45,3,132.80137193584184
2025-11-06,Chemical_B,102.97,108.51,395.6,5.87,11,45,3,115.25687093328155
2025-11-06,Packaging_C,139.08,142.36,587.72,1.64,11,45,3,126.77308024158758
2025-11-06,Resin_D,64.89,60.12,331.28,2.81,11,45,3,153.15765141007859
2025-11-07,Pulp_A,220.09,218.65,901.82,1.28,11,45,4,122.92516697714572
2025-11-07,Chemical_B,71.1,75.97,341.45,4.21,11,45,4,144.07172995780593
2025-11-07,Packaging_C,135.9,126.47,515.36,5.86,11,45,4,113.76600441501104
2025-11-07,Resin_D,61.71,60.28,257.83,4.41,11,45,4,125.34273213417598
2025-11-08,Pulp_A,213.01,205.11,910.63,2.58,11,45,5,128.25172527111403
2025-11-08,Chemical_B,74.44,68.96,379.46,3.99,11,45,5,152.92584631918325
2025-11-08,Packaging_C,87.46,81.54,556.77,4.35,11,45,5,190.97987651497826
2025-11-08,Resin_D,40.88,40.37,351.51,5.19,11,45,5,257.9574363992172
2025-11-09,Pulp_A,189.29,190.82,923.22,1.96,11,45,6,146.318347509113
2025-11-09,Chemical_B,77.67,72.06,414.33,5.22,11,45,6,160.03476245654693
2025-11-09,Packaging_C,85.34,85.98,595.62,1.46,11,45,6,209.3812983360675
2025-11-09,Resin_D,56.61,53.77,355.81,1.94,11,45,6,188.55855855855856
2025-11-10,Pulp_A,229.86,212.11,877.56,1.25,11,46,0,114.5340642129992
2025-11-10,Chemical_B,106.63,103.67,375.59,2.75,11,46,0,105.67101191034418
2025-11-10,Packaging_C,109.34,101.06,607.21,4.68,11,46,0,166.6023413206512
2025-11-10,Resin_D,85.44,88.74,335.79,4.38,11,46,0,117.90379213483148
2025-11-11,Pulp_A,204.13,191.92,866.96,1.65,11,46,1,127.4129231372165
2025-11-11,Chemical_B,100.59,108.03,384.86,4.14,11,46,1,114.78079331941545
2025-11-11,Packaging_C,137.68,140.29,594.41,4.91,11,46,1,129.5199012202208
2025-11-11,Resin_D,80.52,74.8,307.33,4.74,11,46,1,114.50447093889717
2025-11-12,Pulp_A,206.14,210.78,912.77,2.57,11,46,2,132.83739206364606
2025-11-12,Chemical_B,70.14,72.52,412.0,1.88,11,46,2,176.21899059024807
2025-11-12,Packaging_C,132.55,141.35,527.58,2.06,11,46,2,119.40701622029422
2025-11-12,Resin_D,74.37,74.38,286.18,5.56,11,46,2,115.4417103670835
2025-11-13,Pulp_A,219.22,209.85,856.84,1.78,11,46,3,117.25754949365934
2025-11-13,Chemical_B,101.14,105.27,415.79,2.55,11,46,3,123.33102630017798
2025-11-13,Packaging_C,100.75,108.55,569.4,2.46,11,46,3,169.54838709677418
2025-11-13,Resin_D,53.91,54.47,287.28,2.26,11,46,3,159.86644407345574
2025-11-14,Pulp_A,210.32,223.64,899.17,1.52,11,46,4,128.25741726892355
2025-11-14,Chemical_B,98.88,93.64,382.76,5.84,11,46,4,116.12864077669903
2025-11-14,Packaging_C,143.39,147.45,554.87,2.51,11,46,4,116.08968547318503
2025-11-14,Resin_D,59.69,55.8,291.92,1.72,11,46,4,146.7180432233205
2025-11-15,Pulp_A,193.1,202.23,884.08,1.71,11,46,5,137.35059554634904
2025-11-15,Chemical_B,75.99,72.31,376.56,1.49,11,46,5,148.66166600868536
2025-11-15,Packaging_C,108.45,111.16,618.41,3.69,11,46,5,171.0677731673582
